Date,Time,Open,High,Low,Close,Vol,OI,HA 1,HA 2,State
2.08.2014,00:00,192.57,193.76,191.57,192.50,189260864,0,195.91,192.60,-1.00
5.08.2014,00:00,192.87,194.30,192.05,193.89,91340487,0,194.25,193.28,-1.00
6.08.2014,00:00,193.10,193.60,191.31,192.01,152690379,0,193.77,192.51,-1.00
7.08.2014,00:00,191.10,192.89,191.08,192.07,94818317,0,193.14,191.79,-1.00
8.08.2014,00:00,192.93,193.13,190.55,191.03,135733421,0,192.46,191.91,-1.00
9.08.2014,00:00,191.46,193.37,190.95,193.24,117014384,0,192.19,192.26,0.00
12.08.2014,00:00,193.96,194.66,193.71,193.79,74543691,0,192.22,194.03,1.00
13.08.2014,00:00,193.61,194.15,192.94,193.53,73631640,0,193.13,193.56,0.00
14.08.2014,00:00,194.29,195.06,193.96,194.84,69046544,0,193.34,194.54,0.00
15.08.2014,00:00,195.16,195.76,194.98,195.76,57370793,0,193.94,195.41,0.00
16.08.2014,00:00,196.47,196.65,194.31,195.72,139950669,0,194.68,195.79,1.00
19.08.2014,00:00,196.80,197.45,196.69,197.36,75424360,0,195.23,197.07,1.00
20.08.2014,00:00,197.84,198.54,197.44,198.39,59134709,0,196.15,198.05,1.00
21.08.2014,00:00,198.12,199.16,198.08,198.92,72762541,0,197.10,198.57,1.00
22.08.2014,00:00,199.09,199.76,198.93,199.50,67790690,0,197.84,199.32,1.00
23.08.2014,00:00,199.34,199.69,198.74,199.19,76107359,0,198.58,199.24,1.00
26.08.2014,00:00,200.14,200.59,199.86,200.20,63855022,0,198.91,200.20,1.00
27.08.2014,00:00,200.33,200.82,200.28,200.33,47298324,0,199.55,200.44,1.00
28.08.2014,00:00,200.43,200.57,199.94,200.25,47873708,0,200.00,200.30,1.00
29.08.2014,00:00,199.59,200.27,199.39,200.14,58330373,0,200.15,199.85,0.00
30.08.2014,00:00,200.45,200.73,199.82,200.71,65906598,0,200.00,200.43,1.00
3.09.2014,00:00,200.97,200.99,199.86,200.61,72425793,0,200.21,200.61,1.00
4.09.2014,00:00,201.38,201.41,200.22,200.50,57461742,0,200.41,200.88,1.00
5.09.2014,00:00,200.84,201.58,199.66,200.21,85236442,0,200.64,200.57,0.00
6.09.2014,00:00,200.17,201.19,199.41,201.11,102176784,0,200.61,200.47,0.00
9.09.2014,00:00,200.92,201.21,200.00,200.59,64145745,0,200.54,200.68,1.00
10.09.2014,00:00,200.41,200.55,198.91,199.32,88590876,0,200.61,199.80,-1.00
11.09.2014,00:00,199.44,200.20,198.77,200.07,67251103,0,200.20,199.62,-1.00
12.09.2014,00:00,199.27,200.33,199.12,200.30,66823558,0,199.91,199.76,-1.00
13.09.2014,00:00,200.10,200.12,198.56,199.13,117478516,0,199.83,199.48,-1.00
16.09.2014,00:00,199.16,199.32,198.38,198.98,76401421,0,199.66,198.96,-1.00
17.09.2014,00:00,198.61,200.84,198.50,200.48,116200722,0,199.31,199.61,0.00
18.09.2014,00:00,200.77,201.68,199.75,200.75,151265896,0,199.46,200.74,1.00
19.09.2014,00:00,201.36,201.85,201.10,201.82,94990300,0,200.10,201.53,1.00
20.09.2014,00:00,201.52,201.90,200.29,200.70,121649147,0,200.82,201.10,1.00
23.09.2014,00:00,200.35,200.38,198.73,199.15,125552758,0,200.96,199.65,-1.00
24.09.2014,00:00,198.43,199.26,197.95,198.01,111393319,0,200.31,198.41,-1.00
25.09.2014,00:00,198.04,199.69,197.52,199.56,107275635,0,199.36,198.70,-1.00
26.09.2014,00:00,199.04,199.05,196.27,196.34,150300028,0,199.03,197.68,-1.00
27.09.2014,00:00,196.70,198.39,196.42,197.90,103546740,0,198.35,197.35,-1.00
30.09.2014,00:00,196.20,197.89,196.05,197.54,95111605,0,197.85,196.92,-1.00
1.10.2014,00:00,197.69,198.30,196.61,197.02,131302082,0,197.39,197.41,0.00
2.10.2014,00:00,196.70,196.77,193.91,194.35,177797862,0,197.40,195.43,-1.00
3.10.2014,00:00,194.18,195.05,192.35,194.38,157285182,0,196.41,193.99,-1.00
4.10.2014,00:00,195.68,196.94,195.08,196.52,121568769,0,195.20,196.06,0.00
7.10.2014,00:00,197.34,197.60,195.58,196.29,104778335,0,195.63,196.70,0.00
8.10.2014,00:00,195.28,195.72,193.22,193.26,147913498,0,196.17,194.37,-1.00
9.10.2014,00:00,193.37,196.92,192.36,196.64,186461453,0,195.27,194.82,-1.00
10.10.2014,00:00,196.33,196.60,192.58,192.74,210704601,0,195.05,194.56,-1.00
11.10.2014,00:00,192.69,193.65,190.49,190.54,221908954,0,194.80,191.84,-1.00
14.10.2014,00:00,190.46,191.15,187.30,187.41,230938833,0,193.32,189.08,-1.00
15.10.2014,00:00,188.42,189.82,187.04,187.70,215846527,0,191.20,188.25,-1.00
16.10.2014,00:00,185.16,187.69,181.92,186.43,380714598,0,189.72,185.30,-1.00
17.10.2014,00:00,183.06,187.58,182.89,186.27,270391488,0,187.51,184.95,-1.00
18.10.2014,00:00,188.42,189.75,187.62,188.47,214624921,0,186.23,188.57,0.00
21.10.2014,00:00,188.13,190.45,188.07,190.30,130010813,0,187.40,189.24,0.00
22.10.2014,00:00,191.68,194.20,191.48,194.07,154948579,0,188.32,192.86,1.00
23.10.2014,00:00,194.41,194.91,192.61,192.69,151822409,0,190.59,193.66,1.00
24.10.2014,00:00,194.62,196.20,194.26,194.93,154944169,0,192.12,195.00,1.00
25.10.2014,00:00,195.25,196.49,194.49,196.43,117927286,0,193.56,195.67,1.00
28.10.2014,00:00,195.73,196.45,195.03,196.16,82953689,0,194.61,195.84,1.00
29.10.2014,00:00,196.82,198.42,196.73,198.41,106735936,0,195.23,197.60,1.00
30.10.2014,00:00,198.55,199.12,196.80,198.11,142557417,0,196.41,198.15,1.00
31.10.2014,00:00,197.58,199.95,197.40,199.38,113329976,0,197.28,198.58,1.00
1.11.2014,00:00,201.78,201.82,200.77,201.66,146902554,0,197.93,201.51,1.00
4.11.2014,00:00,201.92,202.45,201.30,201.77,93734143,0,199.72,201.86,1.00
5.11.2014,00:00,201.23,201.60,200.06,201.07,93342777,0,200.79,200.99,1.00
6.11.2014,00:00,202.54,202.59,201.45,202.34,91708574,0,200.89,202.23,1.00
7.11.2014,00:00,202.39,203.26,201.64,203.15,107089076,0,201.56,202.61,1.00
8.11.2014,00:00,203.17,203.60,202.61,203.34,89539712,0,202.08,203.18,1.00
11.11.2014,00:00,203.38,204.04,203.13,203.98,66318964,0,202.63,203.63,1.00
12.11.2014,00:00,204.05,204.31,203.65,204.18,54499375,0,203.13,204.05,1.00
13.11.2014,00:00,203.35,204.24,203.31,203.96,90120295,0,203.59,203.72,1.00
14.11.2014,00:00,204.16,204.83,203.21,204.19,85357918,0,203.65,204.10,1.00
15.11.2014,00:00,204.10,204.49,203.72,204.24,80417514,0,203.87,204.14,1.00
18.11.2014,00:00,203.85,204.58,203.65,204.37,80440954,0,204.01,204.11,1.00
19.11.2014,00:00,204.44,205.92,204.44,205.55,76068107,0,204.06,205.09,1.00
20.11.2014,00:00,205.31,205.55,204.30,205.22,82373009,0,204.57,205.10,1.00
21.11.2014,00:00,204.27,205.71,204.18,205.58,72840326,0,204.83,204.94,1.00
22.11.2014,00:00,207.63,207.84,205.98,206.68,142327285,0,204.88,207.03,1.00
25.11.2014,00:00,207.17,207.39,206.91,207.26,65880759,0,205.96,207.18,1.00
26.11.2014,00:00,207.54,207.79,206.80,207.11,79108301,0,206.57,207.31,1.00
27.11.2014,00:00,207.29,207.76,207.03,207.64,62167832,0,206.94,207.43,1.00
29.11.2014,00:00,207.48,207.87,206.91,207.20,57433775,0,207.19,207.37,1.00
2.12.2014,00:00,206.40,206.54,205.38,205.76,103968354,0,207.28,206.02,-1.00
3.12.2014,00:00,205.81,207.34,205.78,207.09,74507192,0,206.65,206.51,0.00
4.12.2014,00:00,207.30,208.15,207.10,207.89,68951968,0,206.58,207.61,1.00
5.12.2014,00:00,207.54,208.26,206.70,207.66,91316591,0,207.09,207.54,1.00
6.12.2014,00:00,207.87,208.47,207.55,208.00,91025470,0,207.32,207.97,1.00
9.12.2014,00:00,207.54,208.12,205.93,206.61,108588152,0,207.64,207.05,-1.00
10.12.2014,00:00,204.37,206.60,203.91,206.47,125180054,0,207.35,205.34,-1.00
11.12.2014,00:00,205.91,205.98,202.93,203.16,159856394,0,206.34,204.49,-1.00
12.12.2014,00:00,203.88,206.19,203.71,204.19,159012805,0,205.42,204.49,-1.00
13.12.2014,00:00,202.64,203.82,200.85,200.89,202330191,0,204.96,202.05,-1.00
16.12.2014,00:00,201.98,202.53,198.78,199.51,189965750,0,203.50,200.70,-1.00
17.12.2014,00:00,198.58,202.40,197.86,197.91,259543848,0,202.10,199.19,-1.00
18.12.2014,00:00,198.44,202.34,198.29,201.79,253910092,0,200.64,200.21,-1.00
19.12.2014,00:00,204.74,212.97,203.92,206.78,257633887,0,200.43,207.10,1.00
20.12.2014,00:00,206.43,207.33,205.61,206.52,245084590,0,203.77,206.47,1.00
23.12.2014,00:00,206.75,207.47,206.46,207.47,148318934,0,205.12,207.04,1.00
24.12.2014,00:00,208.17,208.23,207.40,207.75,122167931,0,206.08,207.89,1.00
25.12.2014,00:00,208.02,208.34,207.72,207.77,43401528,0,206.98,207.96,1.00
27.12.2014,00:00,208.31,208.85,208.25,208.44,57326703,0,207.47,208.46,1.00
30.12.2014,00:00,208.22,208.97,208.14,208.72,79643948,0,207.97,208.51,1.00
31.12.2014,00:00,208.21,208.37,207.51,207.60,73540761,0,208.24,207.92,0.00
1.01.2015,00:00,207.99,208.19,205.39,205.54,130333829,0,208.08,206.78,-1.00
3.01.2015,00:00,206.38,206.88,204.18,205.43,121465865,0,207.43,205.72,-1.00
6.01.2015,00:00,204.17,204.37,201.35,201.72,169632646,0,206.57,202.90,-1.00
7.01.2015,00:00,202.11,202.72,198.85,199.82,209151408,0,204.74,200.88,-1.00
8.01.2015,00:00,201.42,202.72,200.88,202.31,125346709,0,202.81,201.83,-1.00
9.01.2015,00:00,204.01,206.16,203.99,205.90,147217784,0,202.32,205.01,1.00
10.01.2015,00:00,206.40,206.42,203.51,204.25,158567288,0,203.67,205.15,0.00
13.01.2015,00:00,204.41,204.60,201.92,202.65,144396067,0,204.41,203.40,-1.00
14.01.2015,00:00,204.12,205.48,200.51,202.08,214553306,0,203.90,203.05,-1.00
15.01.2015,00:00,199.65,201.10,198.57,200.86,192991092,0,203.47,200.04,-1.00
16.01.2015,00:00,201.63,202.01,198.88,199.02,176613906,0,201.76,200.38,-1.00
17.01.2015,00:00,198.77,201.82,198.55,201.63,211879605,0,201.07,200.19,-1.00
21.01.2015,00:00,202.40,202.72,200.17,202.05,130991069,0,200.63,201.83,0.00
22.01.2015,00:00,201.48,203.66,200.94,203.08,122942707,0,201.23,202.29,0.00
23.01.2015,00:00,203.99,206.26,202.33,206.10,174356029,0,201.76,204.67,1.00
24.01.2015,00:00,205.79,206.10,204.81,204.97,117516753,0,203.22,205.42,1.00
27.01.2015,00:00,204.72,205.56,203.85,205.45,92009711,0,204.32,204.90,1.00
28.01.2015,00:00,202.97,204.12,201.74,202.74,134044598,0,204.61,202.89,0.00
29.01.2015,00:00,204.17,204.29,199.91,200.14,168514312,0,203.75,202.13,0.00
30.01.2015,00:00,200.38,202.30,198.68,201.99,173585424,0,202.94,200.84,-1.00
31.01.2015,00:00,200.57,202.17,199.13,199.45,197729724,0,201.89,200.33,-1.00
3.02.2015,00:00,200.05,202.03,197.86,201.92,163106969,0,201.11,200.47,-1.00
4.02.2015,00:00,203.00,204.85,202.55,204.84,124212881,0,200.79,203.81,1.00
5.02.2015,00:00,203.92,205.38,203.51,204.06,134306728,0,202.30,204.22,1.00
6.02.2015,00:00,204.86,206.30,204.77,206.12,97953181,0,203.26,205.51,1.00
7.02.2015,00:00,206.56,207.24,204.92,205.55,125672026,0,204.39,206.07,1.00
10.02.2015,00:00,204.76,205.64,204.13,204.63,87219016,0,205.23,204.79,0.00
11.02.2015,00:00,205.87,207.12,204.68,206.81,96164183,0,205.01,206.12,1.00
12.02.2015,00:00,206.61,207.45,205.83,206.93,91087785,0,205.56,206.71,1.00
13.02.2015,00:00,207.89,208.99,206.97,208.92,97545949,0,206.13,208.19,1.00
14.02.2015,00:00,209.07,209.84,208.76,209.78,93670430,0,207.16,209.36,1.00
18.02.2015,00:00,209.40,210.32,209.10,210.11,76968199,0,208.26,209.73,1.00
19.02.2015,00:00,209.66,210.22,209.34,210.13,80652941,0,209.00,209.84,1.00
20.02.2015,00:00,209.41,210.42,209.24,209.98,91462491,0,209.42,209.76,1.00
21.02.2015,00:00,209.48,211.33,208.73,211.24,140896392,0,209.59,210.19,1.00
24.02.2015,00:00,210.94,211.21,210.48,211.21,74411054,0,209.89,210.96,1.00
25.02.2015,00:00,211.12,212.05,210.76,211.81,72472263,0,210.43,211.44,1.00
26.02.2015,00:00,211.66,212.24,211.22,211.63,73061687,0,210.93,211.69,1.00
27.02.2015,00:00,211.52,211.71,210.65,211.38,72697868,0,211.31,211.32,1.00
28.02.2015,00:00,211.26,211.58,210.60,210.66,108075972,0,211.31,211.03,0.00
3.03.2015,00:00,210.78,212.06,210.72,211.99,87491428,0,211.17,211.39,1.00
4.03.2015,00:00,211.47,211.59,210.08,211.12,110325809,0,211.28,211.07,0.00
5.03.2015,00:00,210.40,210.49,209.06,210.23,114497192,0,211.17,210.04,-1.00
6.03.2015,00:00,210.61,210.80,209.85,210.46,76872957,0,210.61,210.43,0.00
7.03.2015,00:00,209.42,209.94,207.10,207.50,188127982,0,210.52,208.49,-1.00
10.03.2015,00:00,207.74,208.79,207.55,208.36,89818893,0,209.50,208.11,-1.00
11.03.2015,00:00,206.71,206.81,204.93,204.98,157121263,0,208.81,205.86,-1.00
12.03.2015,00:00,205.29,205.50,204.40,204.50,110145718,0,207.33,204.92,-1.00
13.03.2015,00:00,205.26,207.18,205.20,207.10,93993523,0,206.13,206.19,0.00
14.03.2015,00:00,206.77,206.93,204.58,205.83,162410893,0,206.16,206.03,-1.00
17.03.2015,00:00,206.71,208.69,206.68,208.58,136099192,0,206.09,207.66,0.00
18.03.2015,00:00,207.69,208.42,206.98,207.96,94510422,0,206.88,207.76,0.00
19.03.2015,00:00,207.39,211.27,206.62,210.46,228808524,0,207.32,208.94,1.00
20.03.2015,00:00,209.96,210.47,209.03,209.50,117917302,0,208.13,209.74,1.00
21.03.2015,00:00,209.71,211.02,209.49,210.41,177715081,0,208.93,210.16,1.00
24.03.2015,00:00,210.42,211.11,210.00,210.00,71784536,0,209.55,210.38,1.00
25.03.2015,00:00,209.85,210.40,208.74,208.82,77805321,0,209.96,209.45,0.00
26.03.2015,00:00,209.07,209.35,205.71,205.76,159521708,0,209.71,207.47,-1.00
27.03.2015,00:00,204.96,206.37,204.12,205.27,153067241,0,208.59,205.18,-1.00
28.03.2015,00:00,205.13,205.95,204.90,205.74,118938966,0,206.89,205.43,-1.00
31.03.2015,00:00,206.98,208.61,206.96,208.25,96180365,0,206.16,207.70,0.00
1.04.2015,00:00,207.26,208.10,206.36,206.43,126768703,0,206.93,207.04,0.00
2.04.2015,00:00,206.39,206.42,204.51,205.70,137303584,0,206.98,205.76,-1.00
3.04.2015,00:00,205.62,206.98,205.40,206.43,86900906,0,206.37,206.11,-1.00
7.04.2015,00:00,205.37,208.45,205.21,207.83,114368155,0,206.24,206.72,0.00
8.04.2015,00:00,207.85,208.76,207.24,207.28,81236337,0,206.48,207.78,0.00
9.04.2015,00:00,207.55,208.51,207.08,207.98,89351939,0,207.13,207.78,0.00
10.04.2015,00:00,207.78,209.18,207.19,208.90,85548854,0,207.45,208.26,0.00
11.04.2015,00:00,209.20,210.09,208.96,210.04,72722915,0,207.86,209.57,1.00
14.04.2015,00:00,209.87,210.63,209.03,209.09,74436594,0,208.72,209.66,1.00
15.04.2015,00:00,208.85,209.71,208.10,209.49,75099866,0,209.19,209.04,0.00
16.04.2015,00:00,210.05,211.04,209.95,210.43,99529320,0,209.11,210.37,1.00
17.04.2015,00:00,210.03,210.98,209.79,210.37,68934864,0,209.74,210.29,1.00
18.04.2015,00:00,208.94,209.23,207.01,207.95,191113230,0,210.02,208.28,-1.00
21.04.2015,00:00,209.06,210.25,208.96,209.85,92189481,0,209.15,209.53,1.00
22.04.2015,00:00,210.67,210.86,209.24,209.60,72559831,0,209.34,210.09,1.00
23.04.2015,00:00,210.01,210.85,208.90,210.63,78264616,0,209.72,210.10,1.00
24.04.2015,00:00,210.15,211.94,210.01,211.16,102585942,0,209.91,210.82,1.00
25.04.2015,00:00,211.66,211.97,211.11,211.65,61327387,0,210.36,211.60,1.00
28.04.2015,00:00,212.33,212.48,210.54,210.77,79358126,0,210.98,211.53,1.00
29.04.2015,00:00,210.74,211.50,209.33,211.44,86863531,0,211.25,210.75,0.00
30.04.2015,00:00,210.37,211.29,209.60,210.57,125684903,0,211.00,210.46,0.00
1.05.2015,00:00,209.88,210.35,207.62,208.46,161304890,0,210.73,209.08,-1.00
2.05.2015,00:00,209.40,210.77,209.28,210.72,103399711,0,209.90,210.04,1.00
5.05.2015,00:00,211.23,212.02,211.10,211.32,70927235,0,209.97,211.42,1.00
6.05.2015,00:00,211.03,211.46,208.73,208.90,113326156,0,210.70,210.03,0.00
7.05.2015,00:00,209.56,209.93,206.76,208.04,135060151,0,210.36,208.57,-1.00
8.05.2015,00:00,207.92,209.38,207.52,208.87,88244940,0,209.47,208.42,-1.00
9.05.2015,00:00,210.88,211.86,210.78,211.62,155877260,0,208.95,211.29,1.00
12.05.2015,00:00,211.57,211.89,210.52,210.60,75708065,0,210.12,211.15,1.00
13.05.2015,00:00,209.61,210.63,208.62,209.98,119727592,0,210.63,209.71,-1.00
14.05.2015,00:00,210.47,211.22,209.74,210.02,94667943,0,210.17,210.36,0.00
15.05.2015,00:00,211.24,212.32,210.91,212.21,95934006,0,210.27,211.67,1.00
16.05.2015,00:00,212.44,212.61,211.86,212.44,76510099,0,210.97,212.34,1.00
19.05.2015,00:00,212.24,213.40,212.16,213.10,74549685,0,211.65,212.72,1.00
20.05.2015,00:00,213.24,213.57,212.69,213.03,72114610,0,212.19,213.13,1.00
21.05.2015,00:00,213.15,213.78,212.50,212.88,76857530,0,212.66,213.08,1.00
22.05.2015,00:00,212.71,213.75,212.51,213.50,64764585,0,212.87,213.12,1.00
23.05.2015,00:00,213.04,213.54,212.91,212.99,57433495,0,212.99,213.12,1.00
27.05.2015,00:00,212.40,212.50,210.20,210.70,124308584,0,213.06,211.45,-1.00
28.05.2015,00:00,211.25,212.98,210.76,212.70,93213981,0,212.25,211.92,0.00
29.05.2015,00:00,212.33,212.59,211.63,212.46,74974560,0,212.09,212.25,1.00
30.05.2015,00:00,212.38,212.43,210.82,211.14,124919611,0,212.17,211.69,0.00
2.06.2015,00:00,211.94,212.34,210.62,211.57,93338750,0,211.93,211.62,-1.00
3.06.2015,00:00,211.02,212.19,210.27,211.36,91531012,0,211.77,211.21,-1.00
4.06.2015,00:00,212.00,212.67,211.33,211.92,87820909,0,211.49,211.98,0.00
5.06.2015,00:00,211.07,211.86,209.75,210.13,151882820,0,211.74,210.70,-1.00
6.06.2015,00:00,209.95,210.58,208.98,209.77,121704676,0,211.22,209.82,-1.00
9.06.2015,00:00,209.64,209.82,208.39,208.48,89063330,0,210.52,209.08,-1.00
10.06.2015,00:00,208.45,209.10,207.69,208.45,105034690,0,209.80,208.42,-1.00
11.06.2015,00:00,209.37,211.41,209.30,210.95,134551285,0,209.11,210.26,0.00
12.06.2015,00:00,211.48,212.09,211.20,211.63,73876447,0,209.68,211.60,1.00
13.06.2015,00:00,210.64,210.84,209.68,210.01,135382369,0,210.64,210.29,-1.00
16.06.2015,00:00,208.64,209.45,207.79,209.11,124384184,0,210.47,208.75,-1.00
17.06.2015,00:00,208.93,210.35,208.72,210.25,85308227,0,209.61,209.56,-1.00
18.06.2015,00:00,210.59,211.32,209.36,210.59,126708635,0,209.58,210.47,0.00
19.06.2015,00:00,211.31,213.34,211.17,212.78,165867949,0,210.02,212.15,1.00
20.06.2015,00:00,211.46,211.55,210.36,210.81,130478689,0,211.09,211.04,0.00
23.06.2015,00:00,211.90,212.59,211.64,211.89,70696027,0,211.07,212.01,1.00
24.06.2015,00:00,212.14,212.44,211.57,212.04,68476797,0,211.54,212.05,1.00
25.06.2015,00:00,211.72,212.17,210.47,210.50,92307318,0,211.79,211.22,0.00
26.06.2015,00:00,211.10,211.25,209.77,209.86,97107361,0,211.50,210.50,0.00
27.06.2015,00:00,210.29,210.58,209.16,209.82,104174840,0,211.00,209.96,-1.00
30.06.2015,00:00,208.04,208.82,205.33,205.42,202621332,0,210.48,206.90,-1.00
1.07.2015,00:00,207.26,207.32,205.28,205.85,182925106,0,208.69,206.43,-1.00
2.07.2015,00:00,207.73,208.03,206.56,207.50,135979873,0,207.56,207.46,-1.00
3.07.2015,00:00,208.07,208.27,206.81,207.31,104373652,0,207.51,207.62,0.00
7.07.2015,00:00,205.77,207.65,205.53,206.72,117975369,0,207.56,206.42,-1.00
8.07.2015,00:00,206.96,208.17,204.11,208.02,173820249,0,206.99,206.82,-1.00
9.07.2015,00:00,206.42,206.76,204.25,204.53,164020059,0,206.90,205.49,-1.00
10.07.2015,00:00,207.04,207.35,204.77,204.90,144113107,0,206.20,206.01,-1.00
11.07.2015,00:00,207.29,207.98,206.49,207.48,129456890,0,206.11,207.31,1.00
14.07.2015,00:00,208.99,209.90,208.94,209.77,106069400,0,206.71,209.40,1.00
15.07.2015,00:00,209.72,211.05,209.65,210.68,81709575,0,208.05,210.27,1.00
16.07.2015,00:00,210.73,211.28,210.04,210.61,97914141,0,209.16,210.66,1.00
17.07.2015,00:00,211.87,212.30,211.58,212.30,106683266,0,209.91,212.01,1.00
18.07.2015,00:00,212.29,212.55,211.80,212.48,89029973,0,210.96,212.28,1.00
21.07.2015,00:00,212.75,213.18,212.21,212.59,70446821,0,211.62,212.68,1.00
22.07.2015,00:00,212.43,212.74,211.39,211.75,77965048,0,212.15,212.08,0.00
23.07.2015,00:00,210.93,211.77,210.89,211.37,88667920,0,212.11,211.24,0.00
24.07.2015,00:00,211.53,211.65,209.75,210.18,90509128,0,211.68,210.78,0.00
25.07.2015,00:00,210.30,210.37,207.60,208.00,117754979,0,211.23,209.07,-1.00
28.07.2015,00:00,206.94,207.55,206.26,206.79,132361082,0,210.15,206.88,-1.00
29.07.2015,00:00,207.79,209.50,206.80,209.33,123544845,0,208.52,208.35,-1.00
30.07.2015,00:00,209.48,211.04,209.31,210.77,105791255,0,208.44,210.15,1.00
31.07.2015,00:00,210.16,211.02,209.42,210.82,91304374,0,209.29,210.35,0.00
1.08.2015,00:00,211.42,211.45,210.16,210.50,103266857,0,209.82,210.88,0.00
4.08.2015,00:00,210.46,210.53,208.65,209.79,113965728,0,210.35,209.86,-1.00
5.08.2015,00:00,209.70,210.25,208.80,209.38,81820823,0,210.11,209.53,-1.00
6.08.2015,00:00,210.45,211.31,209.73,210.07,85786817,0,209.82,210.39,0.00
7.08.2015,00:00,210.29,210.41,207.65,208.35,116030803,0,210.10,209.18,-1.00
8.08.2015,00:00,208.16,208.34,206.87,207.95,117857956,0,209.64,207.83,-1.00
11.08.2015,00:00,209.28,210.67,209.28,210.57,80270676,0,208.73,209.95,1.00
12.08.2015,00:00,208.97,209.47,207.76,208.67,126081377,0,209.34,208.72,0.00
13.08.2015,00:00,207.11,209.14,205.36,208.92,172123672,0,209.03,207.63,-1.00
14.08.2015,00:00,208.73,209.55,208.01,208.66,89383253,0,208.33,208.74,0.00
15.08.2015,00:00,208.43,209.51,208.26,209.42,72786528,0,208.53,208.91,0.00
18.08.2015,00:00,208.71,210.59,208.16,210.59,79072643,0,208.72,209.51,0.00
19.08.2015,00:00,210.26,210.68,209.70,209.98,71692678,0,209.12,210.16,1.00
20.08.2015,00:00,209.09,210.01,207.35,208.32,172945975,0,209.64,208.69,-1.00
21.08.2015,00:00,206.51,207.17,203.90,203.97,194327884,0,209.16,205.39,-1.00
22.08.2015,00:00,201.73,202.92,197.52,197.63,346588469,0,207.28,199.95,-1.00
25.08.2015,00:00,187.28,195.84,182.95,189.55,507244333,0,203.61,188.90,-1.00
26.08.2015,00:00,195.43,195.45,186.92,187.27,369833071,0,196.26,191.27,-1.00
27.08.2015,00:00,192.08,194.79,188.37,194.46,339256986,0,193.76,192.43,-1.00
28.08.2015,00:00,197.02,199.42,195.21,199.27,274143906,0,193.09,197.73,0.00
29.08.2015,00:00,198.50,199.84,197.92,199.28,160414352,0,195.41,198.88,0.00
1.09.2015,00:00,198.11,199.13,197.01,197.67,163298816,0,197.15,197.98,0.00
2.09.2015,00:00,193.12,194.77,190.73,191.77,256000392,0,197.56,192.60,-1.00
3.09.2015,00:00,194.62,195.46,192.42,195.41,160269331,0,195.08,194.48,-1.00
4.09.2015,00:00,196.26,198.05,194.96,195.55,152087836,0,194.78,196.21,0.00
5.09.2015,00:00,192.85,193.86,191.61,192.59,207080961,0,195.49,192.73,-1.00
9.09.2015,00:00,195.94,197.61,195.17,197.43,116025739,0,194.11,196.54,0.00
10.09.2015,00:00,199.32,199.47,194.35,194.79,149347735,0,195.32,196.98,0.00
11.09.2015,00:00,194.56,197.22,194.25,195.85,158611063,0,196.15,195.47,-1.00
